D
37705
37257
36168
35128
34328
33544
32920
32567
32711
32824
32647
32135
32263
32519
32167
32343
32135
32151
32295
32439
32343
32567
32135
32423
32119
31783
31751
31863
31575
31895
31703
31719
31447
32167
32151
31255
31527
30919
30695
31383
31639
31543
31831
31575
31927
31847
32103
33448
38793
39753
26598
9698
8674
27238
33640
33528
34264
34744
34888
35000
35144
35144
35832
35272
35592
35992
36248
36536
36664
37065
36889
37449
37225
37145
37033
36200
35672
34984
34888
33608
33256
32984
32311
32519
32263
32487
32615
32599
32519
32295
32359
32455
32279
31975
32023
32231
32007
32023
32215
32023
32279
31991
31735
31495
31623
31207
31335
31639
32263
32023
32295
32471
32519
32215
32695
36905
41386
33256
14419
6849
19844
33096
34056
34872
34968
35608
36040
35896
36008
35944
35944
36072
36328
36488
36873
37417
37769
37769
38185
37993
37705
36969
36056
35816
35352
34696
34072
33432
33272
32952
32679
32487
32567
32423
32407
32711
32679
33064
33080
32599
33128
32711
32856
32647
32695
32343
32087
32135
32455
32055
31847
32471
31175
31959
31447
31255
32343
32215
32583
32535
32343
32952
33032
33080
34424
39929
38889
23589
9170
13299
30919
34520
34568
35528
35752
35928
36296
36200
36296
36424
36905
37065
37225
37817
38249
38793
38761
38825
39001
39321
38889
38281
37161
36664
35784
34856
33960
33464
33112
32920
32984
32663
32567
32872
32487
32792
32711
32647
32567
32968
32551
32359
32583
32567
32567
32455
32423
31959
32439
32199
31911
32647
31719
32055
31239
31431
32103
32471
32615
32423
32824
32407
32695
32776
34408
39785
37401
21413
9090
15571
31911
34200
33896
34840
35096
35400
35416
35576
35624
35944
35784
36200
36520
36584
37193
37689
37993
38233
38169
37785
37673
37033
36312
35544
34392
33656
32519
32295
31831
31975
31783
31687
32311
31687
31687
31543
31543
31751
31911
32215
31943
31623
31543
31767
31527
31495
31927
31559
31895
31639
31591
31367
31527
31447
31095
31063
30615
31319
31351
31911
32199
32071
32391
32327
32471
32776
35624
40297
33832
16788
9170
19860
33576
34056
34328
34824
35016
35400
35560
35528
36264
36008
