D
44.452801
44.401348
44.504250
44.349899
44.487099
44.521400
44.504250
44.452801
44.469948
44.367050
44.435650
44.572849
44.538548
44.469948
44.298450
44.315598
44.281300
44.487099
44.521400
44.418499
44.349899
44.332748
44.504250
44.555698
44.367050
44.487099
44.555698
44.572849
44.590000
44.332748
44.418499
44.298450
44.418499
44.590000
44.435650
44.349899
44.298450
44.504250
44.349899
44.487099
44.469948
44.384201
44.349899
44.332748
44.538548
44.452801
44.521400
44.487099
44.555698
44.590000
44.538548
44.504250
44.590000
44.349899
44.418499
44.452801
44.469948
44.315598
44.367050
44.229851
44.504250
44.504250
44.504250
44.521400
44.418499
44.418499
44.418499
44.298450
44.418499
44.401348
44.504250
44.452801
44.418499
44.332748
44.435650
44.349899
44.521400
44.298450
44.298450
44.538548
44.521400
44.538548
44.521400
44.384201
44.487099
44.452801
44.830101
44.418499
44.384201
44.435650
44.778648
44.932999
44.692898
44.778648
44.710049
44.864399
44.367050
44.950150
44.932999
44.967300
44.984447
44.830101
44.915848
44.984447
44.830101
44.675751
44.727200
44.847248
44.384201
44.401348
44.830101
44.469948
44.692898
44.761497
44.847248
44.452801
44.641449
44.864399
44.864399
44.967300
44.812950
44.864399
44.898701
44.692898
44.778648
44.881550
44.881550
44.658600
44.281300
44.830101
44.727200
44.864399
44.710049
44.830101
44.932999
44.504250
44.229851
44.504250
44.349899
44.469948
44.932999
44.349899
44.452801
44.727200
44.298450
44.469948
44.435650
44.521400
44.418499
44.778648
44.967300
44.830101
44.778648
44.812950
44.624298
44.778648
44.795799
44.881550
44.830101
44.967300
44.898701
44.950150
44.795799
44.727200
44.864399
45.310299
45.258850
45.396049
45.498951
45.584698
45.447498
45.276001
45.464649
45.413200
45.498951
45.327450
45.430347
45.344601
45.361748
45.241699
45.841949
45.756199
44.727200
44.915848
44.881550
45.636150
45.756199
44.932999
44.830101
44.915848
44.915848
44.847248
44.658600
44.710049
44.984447
44.812950
44.675751
44.675751
44.967300
44.778648
44.915848
44.898701
44.795799
44.315598
44.898701
44.658600
44.847248
44.830101
44.435650
44.744350
44.898701
44.847248
44.418499
44.658600
44.778648
44.521400
44.435650
44.555698
45.001598
44.812950
44.795799
44.967300
44.469948
44.881550
44.847248
44.744350
44.469948
44.847248
44.452801
44.315598
44.401348
44.384201
44.418499
44.504250
44.281300
44.435650
44.761497
44.812950
44.915848
44.950150
45.773350
44.761497
44.607151
44.881550
44.967300
45.859100
44.778648
45.361748
44.727200
45.001598
45.876247
44.692898
44.812950
44.675751
44.761497
44.830101
44.692898
44.812950
45.001598
44.795799
44.795799
