D
35400
34536
33448
32455
32984
33320
33800
32776
33608
32535
33384
33480
33448
34232
31687
32727
32663
31335
33240
32231
32279
32615
33144
32311
34520
32856
32087
33320
31719
32151
34184
32215
32567
32215
33512
32279
33640
32968
34328
32920
33112
33480
32183
33128
32167
32247
33544
32776
33864
32423
32471
32599
32711
31511
32711
31335
33272
34392
33176
32183
33496
32583
31959
33512
31639
33688
33688
31815
33320
33960
33240
33832
31895
31815
31879
31607
32776
32824
33688
34440
32808
32904
32087
32503
32215
32952
32279
30663
31671
32455
31735
32231
32936
33640
32519
32327
32359
32135
33480
31959
33080
32679
31927
32711
31639
32407
33608
32968
33608
32407
33160
34232
33320
32007
32263
31911
32551
33688
32519
32103
32824
33496
32423
32391
31943
31783
32808
32711
32391
33432
31655
32615
34248
33640
32359
33128
32792
32952
32824
33288
32583
32551
33128
32407
33240
33704
35176
34264
32920
32904
33240
32519
33080
32167
32615
33496
32824
33240
33080
33288
32904
31799
32487
33512
32776
33000
33560
33816
33800
33336
33800
31959
31431
32439
32167
31639
32776
33096
31959
32663
31639
32455
32776
32776
32776
33160
33928
33832
34616
33704
32567
32599
31911
34536
32599
33432
33096
33544
33752
32295
32968
33304
31607
32423
32727
33720
32776
33528
32231
33000
32071
33016
32599
32199
32872
33224
32343
33128
33224
32695
32519
33736
33352
34856
33480
32135
34088
31783
32295
34008
32695
33576
32471
32439
32647
32711
31831
32583
33256
34280
33240
33720
33032
32888
33112
33336
33672
32776
33320
33432
33128
32711
33160
31975
32279
32663
31975
32663
33304
33320
33224
32007
32711
33048
33560
33208
32615
33096
32103
32327
32231
32231
33016
33224
32455
32824
32936
32551
32183
32471
32952
33304
32631
33048
32551
31639
33240
33336
32103
32343
32920
34248
32135
33064
32023
33208
33144
32711
33336
33864
32599
33384
32471
33000
32663
33480
32599
32776
32135
32423
32840
32423
33528
33608
34024
32984
33608
32311
34248
33464
32407
32615
32487
32711
32824
33304
33864
33368
32583
33080
32087
32679
32776
32151
32792
32647
32615
31815
33368
33528
32535
33496
31543
32215
31703
32455
32407
31831
32439
31079
31591
32615
33032
32792
31831
33576
34120
33320
33768
33320
31687
33528
33320
32840
33480
34056
33096
32103
31479
31975
33176
32968
32471
33112
32535
33512
34824
32984
33448
33304
33352
32856
33800
34104
33432
34712
33208
33496
32872
32551
32856
33304
32840
34200
33416
33160
32936
31431
33080
33176
33864
32583
35032
34360
31639
32535
31799
33128
32455
33208
32824
33560
33752
32567
33048
33112
33384
33160
32679
33576
32583
34104
33496
32231
32647
31319
33256
33032
33384
34248
33032
34008
32984
32007
34328
32103
34664
32695
33864
32711
33992
32359
31831
33112
33144
32295
33528
33992
33864
32808
32663
32984
33128
32872
32455
32231
32776
32407
33592
31367
32984
32727
32231
32423
33240
32231
33960
33304
32968
31143
32776
33096
33064
33112
33256
32215
33000
33544
33176
32631
32551
32183
32968
33208
32920
34120
34376
32695
32279
31255
32904
33336
32487
32439
33688
32599
32295
33256
33480
32567
33992
33016
33496
33032
33208
31911
32679
32984
32695
33128
32599
33432
34312
31703
32471
31447
31591
32087
32279
32247
32391
32904
32279
32599
33480
33528
32615
32968
33048
32407
34008
34664
33256
32407
32727
32439
31143
32599
33096
32359
32776
34088
33032
32711
32792
32455
32936
32792
34392
34616
33576
33224
32968
33240
33112
32840
33000
33192
33000
32599
33240
33352
33880
33224
32263
33032
34072
33176
33064
33576
32407
32583
32551
33992
33512
32776
32583
33240
32840
32856
32375
33368
33032
32840
32599
32167
33672
32135
32920
32936
32135
33848
32952
33240
32487
32840
32904
33368
32936
33576
33032
33256
31959
32792
33080
33096
32984
33656
33832
32615
33960
32968
32343
32711
32792
33720
32936
32055
32904
33128
32279
33240
33128
32792
33160
32423
33112
32776
33032
32679
31447
32279
32727
32808
32487
32936
32055
32936
33096
32599
33832
34488
33192
32039
32471
32599
32840
32279
32423
33288
33112
32872
33352
32359
32599
33192
34648
32808
32423
32888
32679
32679
33016
32984
33384
32247
33464
33016
33160
33464
32615
32711
34152
32824
33240
32647
32487
32199
32968
32711
33384
33256
33480
28887
30679
30727
32519
32327
32343
32679
32904
33080
33528
33288
33800
33080
32199
32423
33480
33208
33288
32936
33000
33672
33048
31959
32840
32407
33336
33048
33432
32792
33192
32647
32952
32615
31623
32551
32840
33560
32792
32471
32343
33192
32391
33608
32423
32711
32952
33288
34360
32663
32567
32776
32455
32311
33432
33512
32872
32695
33640
33224
32904
32551
32984
32904
33176
33672
32840
33480
33400
32824
33176
33176
32551
33080
33816
32647
33128
33752
31815
32968
32920
32551
34072
32359
33240
33608
31895
32231
33544
32071
33096
32984
32471
32984
32279
33688
32792
32599
32359
32103
32663
32535
32711
32695
31799
33288
33224
33080
32888
33800
33176
32679
32439
32968
32984
32519
32215
33480
32247
33224
33928
33096
32343
32663
33544
32071
32776
32199
32824
33416
33160
33352
32647
32615
32679
33256
32776
32535
33560
33352
33000
32647
31815
33256
33144
33704
33192
32872
32359
33224
32135
32647
32535
32535
32679
34440
33048
32583
33352
32183
32872
32792
33176
33352
32407
33224
32423
33592
32231
32936
33464
32792
32263
31495
33448
32247
32455
33176
32455
33128
33496
32039
33384
32695
33288
33160
32039
32711
32487
33064
32695
33048
32487
32567
32936
32295
33928
33416
32920
31783
32487
32007
33304
34072
33192
32279
32679
32872
32263
33240
32583
32792
33256
33464
33368
33720
33208
33160
32343
32792
32551
33768
33640
32599
32679
32535
33976
33640
33176
32375
32551
32183
32327
33176
32599
34472
33112
32904
32343
31927
32727
33096
32583
32808
33080
33112
32663
33416
32920
31847
32391
33016
33272
33224
34536
33992
32936
33096
33000
32471
32519
33096
32615
32968
33016
32840
33192
32808
33096
32215
32567
33384
32920
33048
33288
32727
32551
32824
32615
32968
34024
33160
32711
32920
32920
32792
32263
33128
33256
32679
34024
33544
33224
32151
32535
33000
32583
33800
33640
33400
33288
33608
32295
32295
31783
33208
32327
32535
33416
32808
32792
32808
32984
33304
32920
33224
33000
32615
32711
32023
32615
32679
33512
32503
33160
32920
33608
33592
32327
33256
32856
32968
33816
33544
31783
32840
33176
33384
32840
33496
32856
33816
32183
32727
32471
32423
32840
32135
32327
33544
33224
33240
32487
33576
32936
33336
32407
32776
32503
32007
32968
31591
32471
33496
32439
33960
32599
32215
32872
32295
33208
32311
32567
34344
32888
33160
33304
33496
32103
33672
32471
32567
34664
33256
32183
32311
33496
33544
33384
32968
32968
33768
33160
32711
33464
33160
32711
32936
32856
32311
33544
33224
32199
33640
32519
33048
33672
33928
32808
32727
32856
32407
32391
32808
33576
33384
33144
33752
34536
32968
32535
32824
33128
32679
32904
33512
33928
32952
32776
32295
32840
33240
32711
31847
32423
33000
33496
33496
32503
32872
32599
32295
31831
32952
33000
33048
33240
32055
32840
32952
32679
34376
34536
33192
33224
32567
31799
33464
32920
32695
32279
33864
32535
31463
32199
32359
33576
32423
32567
33480
32952
32199
32968
33256
32455
32840
33752
33208
33192
33096
32183
32391
32776
32567
32872
33656
33080
32583
32776
32695
32599
32231
33336
33640
32615
32776
33064
32647
32840
33416
33016
32808
33112
33416
31911
32711
33336
32711
32920
33000
31847
32487
34072
31527
32808
32952
34120
32647
32295
33336
32343
32471
32968
32519
33112
34088
33352
32535
33688
32936
32263
32583
32391
32679
33128
32583
32711
32519
32711
32840
32904
32551
33368
32856
32711
32183
33448
32936
32824
32840
33240
32711
32343
32920
32295
33608
32727
32295
32904
33208
33528
32679
33128
32151
33352
33112
33096
33448
33208
33672
32904
33720
33016
33160
33032
33464
32792
32551
32551
33208
32183
32471
31911
33000
33112
32647
32936
33224
33016
32151
32039
32856
33848
32567
34152
34488
33288
32583
32615
32872
33880
32792
33992
32695
33096
31847
32920
32647
31943
32167
32695
32359
33128
33960
33176
33432
33160
32856
32551
32776
33064
33032
32872
32711
32615
31911
33368
32487
32519
33336
32824
32920
32007
33000
32872
32455
33064
33832
32407
33192
32776
33000
32599
33064
32840
32599
32968
33176
32615
32920
32952
32423
32615
33064
32423
32471
33336
32856
32167
32359
33176
32936
32455
32856
32952
32968
33448
32487
32039
32711
32695
32263
32615
32583
32776
32888
33864
32551
32776
