D
19949
19959
19962
19962
19963
19969
19973
19975
19978
19985
20005
20030
20044
20050
20060
20069
20070
20061
20053
20050
20053
20054
20052
20049
20049
20054
20058
20055
20050
20043
20038
20031
20030
20024
20017
20011
20007
20009
20013
20014
20012
20008
20006
20003
19999
19994
19990
19992
19996
19999
19994
19986
19980
19974
19964
19950
19939
19931
19926
19927
19935
19943
19948
19951
19952
19950
19950
19947
19942
19937
19937
19938
19941
19947
19954
19958
19958
19961
19968
19977
19985
19993
20001
20010
20015
20019
20024
20030
20035
20039
20045
20052
20056
20040
20029
20010
19995
19992
19990
19982
19980
19977
19971
19972
19982
19987
19989
19988
19987
19984
19979
19983
19991
20000
20001
20001
20004
20008
20009
20010
20010
20012
20016
20017
20013
20011
20012
20017
20020
20020
20024
20030
20035
20039
20042
20044
20048
20055
20057
20059
20059
20063
20068
20070
20069
20072
20074
20078
20083
20088
20093
20096
20098
20102
20108
20116
20121
20123
20126
20128
20129
20131
20133
20136
20140
20144
20143
20136
20120
20098
20081
20068
20061
20056
20053
20052
20052
20048
20047
20049
20050
20050
20044
20038
20033
20030
20024
20023
20024
20026
20026
20029
20033
20035
20035
20036
20038
20042
20042
20040
20037
20038
20042
20042
20043
20046
20050
20054
20057
20059
20060
20061
20065
20067
20068
20071
20074
20080
20082
20084
20091
20100
20106
20111
20116
20119
20124
20126
20128
20128
20129
20131
20133
20134
20133
20132
20123
20106
20088
20073
20062
20051
20048
20049
20050
20048
20050
20055
20058
20059
20059
20056
20054
20051
20049
20048
20050
20050
20050
20050
20054
20059
20060
20061
20063
20065
20066
20066
20067
20070
20072
20072
20071
20073
20076
20078
20078
20077
20079
20082
20083
20085
20085
20087
20089
20092
20096
20098
20099
20101
20105
20107
20108
20110
20113
20115
20116
20116
20120
20124
20128
20124
20115
20103
20090
20077
20068
20059
20056
20055
20054
20056
20060
20065
20068
20069
20066
20061
20057
20052
20048
20046
20045
20046
20048
20052
20055
20058
20060
20062
20064
20069
20071
20070
20071
20075
20077
20075
20077
20082
20084
20085
20086
20087
20089
20092
20094
20095
20096
20097
20102
20105
20107
20109
20115
20116
20117
20118
20121
20127
